name,variant
Contig678.1,"Contig678.1,Contig678.1i1,Contig678.1v1"
Contig678.1i1,"Contig678.1,Contig678.1i1,Contig678.1v1"
Contig678.1v1,"Contig678.1,Contig678.1i1,Contig678.1v1"
Contig679.1,"Contig679.1,Contig679.1v1"
Contig679.1v1,"Contig679.1,Contig679.1v1"
Contig680.0,Contig680.0
Contig681.1,Contig681.1
Contig682.1,"Contig682.1,Contig682.1v1,Contig682.1i1"
Contig682.1v1,"Contig682.1,Contig682.1v1,Contig682.1i1"
Contig682.1i1,"Contig682.1,Contig682.1v1,Contig682.1i1"
Contig683.0,Contig683.0
Contig684.0,Contig684.0
Contig684.1,"Contig684.1,Contig684.1v1"
Contig684.1v1,"Contig684.1,Contig684.1v1"
Contig685.0,Contig685.0
Contig686.0,"Contig686.0,Contig686.0i1,Contig686.0i1v1"
Contig686.0i1,"Contig686.0,Contig686.0i1,Contig686.0i1v1"
Contig686.0i1v1,"Contig686.0,Contig686.0i1,Contig686.0i1v1"
Contig687.0,"Contig687.0,Contig687.0i1"
Contig687.0i1,"Contig687.0,Contig687.0i1"
Contig687.1,Contig687.1
Contig688.0,Contig688.0
Contig689.0,Contig689.0
Contig690.1,"Contig690.1,Contig690.1v1,Contig690.1i1,Contig690.1i2"
Contig690.1v1,"Contig690.1,Contig690.1v1,Contig690.1i1,Contig690.1i2"
Contig690.1i1,"Contig690.1,Contig690.1v1,Contig690.1i1,Contig690.1i2"
Contig690.1i2,"Contig690.1,Contig690.1v1,Contig690.1i1,Contig690.1i2"
Contig691.1,"Contig691.1,Contig691.1v1"
Contig691.1v1,"Contig691.1,Contig691.1v1"
Contig692.0,Contig692.0
Contig692.1,"Contig692.1,Contig692.1i1,Contig692.1i1v1"
Contig692.1i1,"Contig692.1,Contig692.1i1,Contig692.1i1v1"
Contig692.1i1v1,"Contig692.1,Contig692.1i1,Contig692.1i1v1"
Contig693.0,"Contig693.0,Contig693.0v1"
Contig693.0v1,"Contig693.0,Contig693.0v1"
Contig694.1,"Contig694.1,Contig694.1i1,Contig694.1i1v1"
Contig694.1i1,"Contig694.1,Contig694.1i1,Contig694.1i1v1"
Contig694.1i1v1,"Contig694.1,Contig694.1i1,Contig694.1i1v1"
Contig695.0,Contig695.0
Contig696.1,"Contig696.1,Contig696.1v1,Contig696.1i1,Contig696.1i2"
Contig696.1v1,"Contig696.1,Contig696.1v1,Contig696.1i1,Contig696.1i2"
Contig696.1i1,"Contig696.1,Contig696.1v1,Contig696.1i1,Contig696.1i2"
Contig696.1i2,"Contig696.1,Contig696.1v1,Contig696.1i1,Contig696.1i2"
Contig697.0,Contig697.0
Contig697.1,"Contig697.1,Contig697.1i1,Contig697.1i1v1"
Contig697.1i1,"Contig697.1,Contig697.1i1,Contig697.1i1v1"
Contig697.1i1v1,"Contig697.1,Contig697.1i1,Contig697.1i1v1"
Contig698.0,Contig698.0
Contig698.1,Contig698.1
Contig699.0,Contig699.0
Contig699.1,"Contig699.1,Contig699.1i1,Contig699.1i1v1"
Contig699.1i1,"Contig699.1,Contig699.1i1,Contig699.1i1v1"
Contig699.1i1v1,"Contig699.1,Contig699.1i1,Contig699.1i1v1"
Contig700.1,Contig700.1
Contig701.1,"Contig701.1,Contig701.1i1,Contig701.1i2"
Contig701.1i1,"Contig701.1,Contig701.1i1,Contig701.1i2"
Contig701.1i2,"Contig701.1,Contig701.1i1,Contig701.1i2"
Contig702.1,"Contig702.1,Contig702.1i1,Contig702.1i1v1"
Contig702.1i1,"Contig702.1,Contig702.1i1,Contig702.1i1v1"
Contig702.1i1v1,"Contig702.1,Contig702.1i1,Contig702.1i1v1"
Contig703.0,Contig703.0
Contig703.1,Contig703.1
Contig704.0,"Contig704.0,Contig704.0v1"
Contig704.0v1,"Contig704.0,Contig704.0v1"
Contig704.1,Contig704.1
Contig705.0,"Contig705.0,Contig705.0v1"
Contig705.0v1,"Contig705.0,Contig705.0v1"
Contig705.1,"Contig705.1,Contig705.1i1,Contig705.1i2"
Contig705.1i1,"Contig705.1,Contig705.1i1,Contig705.1i2"
Contig705.1i2,"Contig705.1,Contig705.1i1,Contig705.1i2"
Contig706.0,"Contig706.0,Contig706.0i1,Contig706.0i1v1,Contig706.0i1v2"
Contig706.0i1,"Contig706.0,Contig706.0i1,Contig706.0i1v1,Contig706.0i1v2"
Contig706.0i1v1,"Contig706.0,Contig706.0i1,Contig706.0i1v1,Contig706.0i1v2"
Contig706.0i1v2,"Contig706.0,Contig706.0i1,Contig706.0i1v1,Contig706.0i1v2"
Contig706.1,Contig706.1
Contig707.0,"Contig707.0,Contig707.0v1"
Contig707.0v1,"Contig707.0,Contig707.0v1"
Contig707.1,"Contig707.1,Contig707.1i1"
Contig707.1i1,"Contig707.1,Contig707.1i1"
Contig709.0,Contig709.0
Contig709.1,"Contig709.1,Contig709.1i1,Contig709.1i1v1"
Contig709.1i1,"Contig709.1,Contig709.1i1,Contig709.1i1v1"
Contig709.1i1v1,"Contig709.1,Contig709.1i1,Contig709.1i1v1"
Contig710.0,"Contig710.0,Contig710.0v1"
Contig710.0v1,"Contig710.0,Contig710.0v1"
Contig710.1,"Contig710.1,Contig710.1v1"
Contig710.1v1,"Contig710.1,Contig710.1v1"
Contig711.0,"Contig711.0,Contig711.0v1"
Contig711.0v1,"Contig711.0,Contig711.0v1"
Contig711.1,"Contig711.1,Contig711.1v1"
Contig711.1v1,"Contig711.1,Contig711.1v1"
Contig712.0,"Contig712.0,Contig712.0i1,Contig712.0i1v1"
Contig712.0i1,"Contig712.0,Contig712.0i1,Contig712.0i1v1"
Contig712.0i1v1,"Contig712.0,Contig712.0i1,Contig712.0i1v1"
Contig713.0,"Contig713.0,Contig713.0v1,Contig713.0v2"
Contig713.0v1,"Contig713.0,Contig713.0v1,Contig713.0v2"
Contig713.0v2,"Contig713.0,Contig713.0v1,Contig713.0v2"
Contig713.1i1,"Contig713.1i1,Contig713.1i1v1,Contig713.1i2,Contig713.1"
Contig713.1i1v1,"Contig713.1i1,Contig713.1i1v1,Contig713.1i2,Contig713.1"
Contig713.1i2,"Contig713.1i1,Contig713.1i1v1,Contig713.1i2,Contig713.1"
Contig714.0,"Contig714.0,Contig714.0v1,Contig714.0v2,Contig714.0v3"
Contig714.0v1,"Contig714.0,Contig714.0v1,Contig714.0v2,Contig714.0v3"
Contig714.0v2,"Contig714.0,Contig714.0v1,Contig714.0v2,Contig714.0v3"
Contig714.0v3,"Contig714.0,Contig714.0v1,Contig714.0v2,Contig714.0v3"
Contig714.1,"Contig714.1,Contig714.1v1,Contig714.1v2"
Contig714.1v1,"Contig714.1,Contig714.1v1,Contig714.1v2"
Contig714.1v2,"Contig714.1,Contig714.1v1,Contig714.1v2"
Contig715.0,Contig715.0
Contig715.1,"Contig715.1,Contig715.1v1"
Contig715.1v1,"Contig715.1,Contig715.1v1"
Contig716.0,Contig716.0
Contig716.1,"Contig716.1,Contig716.1v1,Contig716.1i1,Contig716.1i2,Contig716.1i3"
Contig716.1v1,"Contig716.1,Contig716.1v1,Contig716.1i1,Contig716.1i2,Contig716.1i3"
Contig716.1i1,"Contig716.1,Contig716.1v1,Contig716.1i1,Contig716.1i2,Contig716.1i3"
Contig716.1i2,"Contig716.1,Contig716.1v1,Contig716.1i1,Contig716.1i2,Contig716.1i3"
Contig716.1i3,"Contig716.1,Contig716.1v1,Contig716.1i1,Contig716.1i2,Contig716.1i3"
Contig717.0,Contig717.0
Contig717.1,"Contig717.1,Contig717.1v1,Contig717.1i1"
Contig717.1v1,"Contig717.1,Contig717.1v1,Contig717.1i1"
Contig717.1i1,"Contig717.1,Contig717.1v1,Contig717.1i1"
Contig718.0,Contig718.0
Contig718.1,Contig718.1
Contig719.0,"Contig719.0,Contig719.0v1"
Contig719.0v1,"Contig719.0,Contig719.0v1"
Contig719.1,Contig719.1
Contig720.1,"Contig720.1,Contig720.1v1"
Contig720.1v1,"Contig720.1,Contig720.1v1"
Contig721.1,"Contig721.1,Contig721.1i1"
Contig721.1i1,"Contig721.1,Contig721.1i1"
Contig722.0,Contig722.0
Contig723.1,Contig723.1
Contig724.0.2,"Contig724.0.2,Contig724.0.2v1"
Contig724.0.2v1,"Contig724.0.2,Contig724.0.2v1"
Contig724.1,Contig724.1
Contig725.1,"Contig725.1,Contig725.1v1,Contig725.1v2,Contig725.1v3"
Contig725.1v1,"Contig725.1,Contig725.1v1,Contig725.1v2,Contig725.1v3"
Contig725.1v2,"Contig725.1,Contig725.1v1,Contig725.1v2,Contig725.1v3"
Contig725.1v3,"Contig725.1,Contig725.1v1,Contig725.1v2,Contig725.1v3"
Contig726.0,Contig726.0
Contig726.1,Contig726.1
Contig727.0,"Contig727.0,Contig727.0i1,Contig727.0i1v1"
Contig727.0i1,"Contig727.0,Contig727.0i1,Contig727.0i1v1"
Contig727.0i1v1,"Contig727.0,Contig727.0i1,Contig727.0i1v1"
Contig727.1,"Contig727.1,Contig727.1v1"
Contig727.1v1,"Contig727.1,Contig727.1v1"
Contig729.1,"Contig729.1,Contig729.1v1"
Contig729.1v1,"Contig729.1,Contig729.1v1"
Contig730.0,Contig730.0
Contig730.1,"Contig730.1,Contig730.1v1,Contig730.1i1"
Contig730.1v1,"Contig730.1,Contig730.1v1,Contig730.1i1"
Contig730.1i1,"Contig730.1,Contig730.1v1,Contig730.1i1"
Contig731.0,Contig731.0
Contig731.1,"Contig731.1,Contig731.1v1"
Contig731.1v1,"Contig731.1,Contig731.1v1"
Contig732.0,"Contig732.0,Contig732.0i1"
Contig732.0i1,"Contig732.0,Contig732.0i1"
Contig732.1,"Contig732.1,Contig732.1v1,Contig732.1v2"
Contig732.1v1,"Contig732.1,Contig732.1v1,Contig732.1v2"
Contig732.1v2,"Contig732.1,Contig732.1v1,Contig732.1v2"
Contig733.0,"Contig733.0,Contig733.0i1"
Contig733.0i1,"Contig733.0,Contig733.0i1"
Contig733.1,"Contig733.1,Contig733.1v1,Contig733.1v2"
Contig733.1v1,"Contig733.1,Contig733.1v1,Contig733.1v2"
Contig733.1v2,"Contig733.1,Contig733.1v1,Contig733.1v2"
Contig734.1,"Contig734.1,Contig734.1v1,Contig734.1i1,Contig734.1i1v1"
Contig734.1v1,"Contig734.1,Contig734.1v1,Contig734.1i1,Contig734.1i1v1"
Contig734.1i1,"Contig734.1,Contig734.1v1,Contig734.1i1,Contig734.1i1v1"
Contig734.1i1v1,"Contig734.1,Contig734.1v1,Contig734.1i1,Contig734.1i1v1"
Contig735.0,"Contig735.0,Contig735.0v1"
Contig735.0v1,"Contig735.0,Contig735.0v1"
Contig735.1,"Contig735.1,Contig735.1v1"
Contig735.1v1,"Contig735.1,Contig735.1v1"
Contig737.1,"Contig737.1,Contig737.1v1"
Contig737.1v1,"Contig737.1,Contig737.1v1"
Contig738.1,"Contig738.1,Contig738.1i1,Contig738.1i1v1"
Contig738.1i1,"Contig738.1,Contig738.1i1,Contig738.1i1v1"
Contig738.1i1v1,"Contig738.1,Contig738.1i1,Contig738.1i1v1"
Contig739.0,Contig739.0
Contig739.1,Contig739.1
Contig740.0,"Contig740.0,Contig740.0i1,Contig740.0v1"
Contig740.0i1,"Contig740.0,Contig740.0i1,Contig740.0v1"
Contig740.0v1,"Contig740.0,Contig740.0i1,Contig740.0v1"
Contig740.1,"Contig740.1,Contig740.1i1"
Contig740.1i1,"Contig740.1,Contig740.1i1"
Contig741.0,Contig741.0
Contig742.1,"Contig742.1,Contig742.1i1,Contig742.1i1v1"
Contig742.1i1,"Contig742.1,Contig742.1i1,Contig742.1i1v1"
Contig742.1i1v1,"Contig742.1,Contig742.1i1,Contig742.1i1v1"
Contig743.0,"Contig743.0,Contig743.0i1"
Contig743.0i1,"Contig743.0,Contig743.0i1"
Contig744.0,"Contig744.0,Contig744.0v1,Contig744.0i1"
Contig744.0v1,"Contig744.0,Contig744.0v1,Contig744.0i1"
Contig744.0i1,"Contig744.0,Contig744.0v1,Contig744.0i1"
Contig744.1,"Contig744.1,Contig744.1v1,Contig744.1v2,Contig744.1i1"
Contig744.1v1,"Contig744.1,Contig744.1v1,Contig744.1v2,Contig744.1i1"
Contig744.1v2,"Contig744.1,Contig744.1v1,Contig744.1v2,Contig744.1i1"
Contig744.1i1,"Contig744.1,Contig744.1v1,Contig744.1v2,Contig744.1i1"
Contig745.0,"Contig745.0,Contig745.0v1,Contig745.0i1,Contig745.0i2"
Contig745.0v1,"Contig745.0,Contig745.0v1,Contig745.0i1,Contig745.0i2"
Contig745.0i1,"Contig745.0,Contig745.0v1,Contig745.0i1,Contig745.0i2"
Contig745.0i2,"Contig745.0,Contig745.0v1,Contig745.0i1,Contig745.0i2"
Contig746.0,"Contig746.0,Contig746.0v1"
Contig746.0v1,"Contig746.0,Contig746.0v1"
Contig746.1,"Contig746.1,Contig746.1i1,Contig746.1i2"
Contig746.1i1,"Contig746.1,Contig746.1i1,Contig746.1i2"
Contig746.1i2,"Contig746.1,Contig746.1i1,Contig746.1i2"
Contig747.0,Contig747.0
Contig747.1,Contig747.1
Contig748.0.1,"Contig748.0.1,Contig748.0.1v1,Contig748.0.1i1"
Contig748.0.1v1,"Contig748.0.1,Contig748.0.1v1,Contig748.0.1i1"
Contig748.0.1i1,"Contig748.0.1,Contig748.0.1v1,Contig748.0.1i1"
Contig748.1,"Contig748.1,Contig748.1v1"
Contig748.1v1,"Contig748.1,Contig748.1v1"
Contig750.0,"Contig750.0,Contig750.0i1,Contig750.0i1v1"
Contig750.0i1,"Contig750.0,Contig750.0i1,Contig750.0i1v1"
Contig750.0i1v1,"Contig750.0,Contig750.0i1,Contig750.0i1v1"
Contig750.1,"Contig750.1,Contig750.1i1,Contig750.1i1v1,Contig750.1i1v2,Contig750.1i2"
Contig750.1i1,"Contig750.1,Contig750.1i1,Contig750.1i1v1,Contig750.1i1v2,Contig750.1i2"
Contig750.1i1v1,"Contig750.1,Contig750.1i1,Contig750.1i1v1,Contig750.1i1v2,Contig750.1i2"
Contig750.1i1v2,"Contig750.1,Contig750.1i1,Contig750.1i1v1,Contig750.1i1v2,Contig750.1i2"
Contig750.1i2,"Contig750.1,Contig750.1i1,Contig750.1i1v1,Contig750.1i1v2,Contig750.1i2"
Contig751.1,Contig751.1
Contig752.1,Contig752.1
Contig753.0,Contig753.0
Contig753.1,"Contig753.1,Contig753.1v1"
Contig753.1v1,"Contig753.1,Contig753.1v1"
Contig754.0,"Contig754.0,Contig754.0v1"
Contig754.0v1,"Contig754.0,Contig754.0v1"
Contig754.1,"Contig754.1,Contig754.1v1,Contig754.1i1"
Contig754.1v1,"Contig754.1,Contig754.1v1,Contig754.1i1"
Contig754.1i1,"Contig754.1,Contig754.1v1,Contig754.1i1"
Contig755.0,"Contig755.0,Contig755.0v1,Contig755.0i1,Contig755.0i1v1"
Contig755.0v1,"Contig755.0,Contig755.0v1,Contig755.0i1,Contig755.0i1v1"
Contig755.0i1,"Contig755.0,Contig755.0v1,Contig755.0i1,Contig755.0i1v1"
Contig755.0i1v1,"Contig755.0,Contig755.0v1,Contig755.0i1,Contig755.0i1v1"
Contig755.1,Contig755.1
Contig756.0,Contig756.0
Contig756.1,"Contig756.1,Contig756.1v1,Contig756.1i1"
Contig756.1v1,"Contig756.1,Contig756.1v1,Contig756.1i1"
Contig756.1i1,"Contig756.1,Contig756.1v1,Contig756.1i1"
Contig757.1,"Contig757.1,Contig757.1i1"
Contig757.1i1,"Contig757.1,Contig757.1i1"
Contig758.0,"Contig758.0,Contig758.0v1"
Contig758.0v1,"Contig758.0,Contig758.0v1"
Contig758.1,Contig758.1
Contig759.0,Contig759.0
Contig759.1,"Contig759.1,Contig759.1v1"
Contig759.1v1,"Contig759.1,Contig759.1v1"
Contig760.0,"Contig760.0,Contig760.0v1,Contig760.0v2,Contig760.0i1,Contig760.0i2,Contig760.0i3"
Contig760.0v1,"Contig760.0,Contig760.0v1,Contig760.0v2,Contig760.0i1,Contig760.0i2,Contig760.0i3"
Contig760.0v2,"Contig760.0,Contig760.0v1,Contig760.0v2,Contig760.0i1,Contig760.0i2,Contig760.0i3"
Contig760.0i1,"Contig760.0,Contig760.0v1,Contig760.0v2,Contig760.0i1,Contig760.0i2,Contig760.0i3"
Contig760.0i2,"Contig760.0,Contig760.0v1,Contig760.0v2,Contig760.0i1,Contig760.0i2,Contig760.0i3"
Contig760.0i3,"Contig760.0,Contig760.0v1,Contig760.0v2,Contig760.0i1,Contig760.0i2,Contig760.0i3"
Contig760.1,"Contig760.1,Contig760.1v1"
Contig760.1v1,"Contig760.1,Contig760.1v1"
Contig761.1,"Contig761.1,Contig761.1i1"
Contig761.1i1,"Contig761.1,Contig761.1i1"
Contig762.0,Contig762.0
Contig763.0,"Contig763.0,Contig763.0i1"
Contig763.0i1,"Contig763.0,Contig763.0i1"
Contig763.1,"Contig763.1,Contig763.1v1"
Contig763.1v1,"Contig763.1,Contig763.1v1"
Contig764.0,"Contig764.0,Contig764.0i1,Contig764.0i1v1"
Contig764.0i1,"Contig764.0,Contig764.0i1,Contig764.0i1v1"
Contig764.0i1v1,"Contig764.0,Contig764.0i1,Contig764.0i1v1"
Contig764.1,"Contig764.1,Contig764.1i1,Contig764.1i1v1,Contig764.1i2"
Contig764.1i1,"Contig764.1,Contig764.1i1,Contig764.1i1v1,Contig764.1i2"
Contig764.1i1v1,"Contig764.1,Contig764.1i1,Contig764.1i1v1,Contig764.1i2"
Contig764.1i2,"Contig764.1,Contig764.1i1,Contig764.1i1v1,Contig764.1i2"
Contig765.1,"Contig765.1,Contig765.1i1,Contig765.1i1v1"
Contig765.1i1,"Contig765.1,Contig765.1i1,Contig765.1i1v1"
Contig765.1i1v1,"Contig765.1,Contig765.1i1,Contig765.1i1v1"
Contig766.0,"Contig766.0,Contig766.0i1"
Contig766.0i1,"Contig766.0,Contig766.0i1"
Contig766.1,Contig766.1
Contig767.0,Contig767.0
Contig767.1,"Contig767.1,Contig767.1v1,Contig767.1i1"
Contig767.1v1,"Contig767.1,Contig767.1v1,Contig767.1i1"
Contig767.1i1,"Contig767.1,Contig767.1v1,Contig767.1i1"
Contig768.0,Contig768.0
Contig768.1,"Contig768.1,Contig768.1v1,Contig768.1v2,Contig768.1i1"
Contig768.1v1,"Contig768.1,Contig768.1v1,Contig768.1v2,Contig768.1i1"
Contig768.1v2,"Contig768.1,Contig768.1v1,Contig768.1v2,Contig768.1i1"
Contig768.1i1,"Contig768.1,Contig768.1v1,Contig768.1v2,Contig768.1i1"
Contig769.0,"Contig769.0,Contig769.0i1"
Contig769.0i1,"Contig769.0,Contig769.0i1"
Contig770.0,"Contig770.0,Contig770.0i1,Contig770.0i1v1"
Contig770.0i1,"Contig770.0,Contig770.0i1,Contig770.0i1v1"
Contig770.0i1v1,"Contig770.0,Contig770.0i1,Contig770.0i1v1"
Contig771.0,"Contig771.0,Contig771.0i1"
Contig771.0i1,"Contig771.0,Contig771.0i1"
Contig771.1,"Contig771.1,Contig771.1i1"
Contig771.1i1,"Contig771.1,Contig771.1i1"
Contig772.1,"Contig772.1,Contig772.1i1,Contig772.1i1v1"
Contig772.1i1,"Contig772.1,Contig772.1i1,Contig772.1i1v1"
Contig772.1i1v1,"Contig772.1,Contig772.1i1,Contig772.1i1v1"
Contig773.1,"Contig773.1,Contig773.1v1,Contig773.1i1,Contig773.1i1v1"
Contig773.1v1,"Contig773.1,Contig773.1v1,Contig773.1i1,Contig773.1i1v1"
Contig773.1i1,"Contig773.1,Contig773.1v1,Contig773.1i1,Contig773.1i1v1"
Contig773.1i1v1,"Contig773.1,Contig773.1v1,Contig773.1i1,Contig773.1i1v1"
Contig774.1,"Contig774.1,Contig774.1i1"
Contig774.1i1,"Contig774.1,Contig774.1i1"
Contig775.0,"Contig775.0,Contig775.0i1"
Contig775.0i1,"Contig775.0,Contig775.0i1"
Contig776.1,"Contig776.1,Contig776.1v1"
Contig776.1v1,"Contig776.1,Contig776.1v1"
Contig777.0,Contig777.0
Contig777.1,"Contig777.1,Contig777.1v1"
Contig777.1v1,"Contig777.1,Contig777.1v1"
Contig779.0,"Contig779.0,Contig779.0i1,Contig779.0i2"
Contig779.0i1,"Contig779.0,Contig779.0i1,Contig779.0i2"
Contig779.0i2,"Contig779.0,Contig779.0i1,Contig779.0i2"
Contig779.1,"Contig779.1,Contig779.1v1"
Contig779.1v1,"Contig779.1,Contig779.1v1"
Contig780.0,"Contig780.0,Contig780.0i1"
Contig780.0i1,"Contig780.0,Contig780.0i1"
Contig780.1,"Contig780.1,Contig780.1v1"
Contig780.1v1,"Contig780.1,Contig780.1v1"
Contig781.0,"Contig781.0,Contig781.0v1,Contig781.0v2"
Contig781.0v1,"Contig781.0,Contig781.0v1,Contig781.0v2"
Contig781.0v2,"Contig781.0,Contig781.0v1,Contig781.0v2"
Contig781.1,"Contig781.1,Contig781.1v1,Contig781.1i1"
Contig781.1v1,"Contig781.1,Contig781.1v1,Contig781.1i1"
Contig781.1i1,"Contig781.1,Contig781.1v1,Contig781.1i1"
Contig782.0,Contig782.0
Contig782.1,"Contig782.1,Contig782.1i1"
Contig782.1i1,"Contig782.1,Contig782.1i1"
Contig783.0,"Contig783.0,Contig783.0v1"
Contig783.0v1,"Contig783.0,Contig783.0v1"
Contig783.1,Contig783.1
Contig784.0.0,Contig784.0.0
Contig784.1,Contig784.1
Contig785.0.0,Contig785.0.0
Contig785.1,"Contig785.1,Contig785.1v1"
Contig785.1v1,"Contig785.1,Contig785.1v1"
Contig786.0,"Contig786.0,Contig786.0v1,Contig786.0v3,Contig786.0v2"
Contig786.0v1,"Contig786.0,Contig786.0v1,Contig786.0v3,Contig786.0v2"
Contig786.0v3,"Contig786.0,Contig786.0v1,Contig786.0v3,Contig786.0v2"
Contig786.0v2,"Contig786.0,Contig786.0v1,Contig786.0v3,Contig786.0v2"
Contig787.1,"Contig787.1,Contig787.1i1,Contig787.1i2,Contig787.1i3"
Contig787.1i1,"Contig787.1,Contig787.1i1,Contig787.1i2,Contig787.1i3"
Contig787.1i2,"Contig787.1,Contig787.1i1,Contig787.1i2,Contig787.1i3"
Contig787.1i3,"Contig787.1,Contig787.1i1,Contig787.1i2,Contig787.1i3"
Contig788.1,"Contig788.1,Contig788.1v1,Contig788.1v2"
Contig788.1v1,"Contig788.1,Contig788.1v1,Contig788.1v2"
Contig788.1v2,"Contig788.1,Contig788.1v1,Contig788.1v2"
Contig789.0.0,"Contig789.0.0,Contig789.0.0i1"
Contig789.0.0i1,"Contig789.0.0,Contig789.0.0i1"
Contig789.1,"Contig789.1,Contig789.1v1,Contig789.1v2"
Contig789.1v1,"Contig789.1,Contig789.1v1,Contig789.1v2"
Contig789.1v2,"Contig789.1,Contig789.1v1,Contig789.1v2"
Contig790.0,Contig790.0
Contig790.1,"Contig790.1,Contig790.1i1"
Contig790.1i1,"Contig790.1,Contig790.1i1"
Contig791.0,Contig791.0
Contig791.1,Contig791.1
Contig792.0,Contig792.0
Contig792.1,Contig792.1
Contig793.0,Contig793.0
Contig793.1,Contig793.1
Contig794.1,"Contig794.1,Contig794.1v1"
Contig794.1v1,"Contig794.1,Contig794.1v1"
Contig795.0,Contig795.0
Contig795.1,"Contig795.1,Contig795.1i1,Contig795.1i2,Contig795.1i3"
Contig795.1i1,"Contig795.1,Contig795.1i1,Contig795.1i2,Contig795.1i3"
Contig795.1i2,"Contig795.1,Contig795.1i1,Contig795.1i2,Contig795.1i3"
Contig795.1i3,"Contig795.1,Contig795.1i1,Contig795.1i2,Contig795.1i3"
Contig796.0,"Contig796.0,Contig796.0v1"
Contig796.0v1,"Contig796.0,Contig796.0v1"
Contig796.1,"Contig796.1,Contig796.1v1"
Contig796.1v1,"Contig796.1,Contig796.1v1"
Contig797.0,Contig797.0
Contig797.1,"Contig797.1,Contig797.1v1"
Contig797.1v1,"Contig797.1,Contig797.1v1"
Contig798.0,Contig798.0
Contig798.1,"Contig798.1,Contig798.1v1"
Contig798.1v1,"Contig798.1,Contig798.1v1"
Contig799.0.0,Contig799.0.0
Contig799.1,"Contig799.1,Contig799.1v1"
Contig799.1v1,"Contig799.1,Contig799.1v1"
Contig800.0,Contig800.0
Contig800.1,Contig800.1
Contig801.0i1,"Contig801.0i1,Contig801.0i2,Contig801.0"
Contig801.0i2,"Contig801.0i1,Contig801.0i2,Contig801.0"
Contig801.1,Contig801.1
Contig802.1,"Contig802.1,Contig802.1v1"
Contig802.1v1,"Contig802.1,Contig802.1v1"
Contig803.0,Contig803.0
Contig803.1,"Contig803.1,Contig803.1v1"
Contig803.1v1,"Contig803.1,Contig803.1v1"
Contig804.0,Contig804.0
Contig804.1,"Contig804.1,Contig804.1v1"
Contig804.1v1,"Contig804.1,Contig804.1v1"
Contig805.0,Contig805.0
Contig806.0,Contig806.0
Contig806.1,"Contig806.1,Contig806.1v1"
Contig806.1v1,"Contig806.1,Contig806.1v1"
Contig807.0,"Contig807.0,Contig807.0i1,Contig807.0i1v1"
Contig807.0i1,"Contig807.0,Contig807.0i1,Contig807.0i1v1"
Contig807.0i1v1,"Contig807.0,Contig807.0i1,Contig807.0i1v1"
Contig807.1,"Contig807.1,Contig807.1v1"
Contig807.1v1,"Contig807.1,Contig807.1v1"
Contig808.1,Contig808.1
Contig809.0,Contig809.0
Contig809.1,"Contig809.1,Contig809.1i1"
Contig809.1i1,"Contig809.1,Contig809.1i1"
Contig810.1,Contig810.1
Contig812.1,"Contig812.1,Contig812.1v1"
Contig812.1v1,"Contig812.1,Contig812.1v1"
Contig813.1,"Contig813.1,Contig813.1i1"
Contig813.1i1,"Contig813.1,Contig813.1i1"
Contig814.0,"Contig814.0,Contig814.0i1,Contig814.0i1v1"
Contig814.0i1,"Contig814.0,Contig814.0i1,Contig814.0i1v1"
Contig814.0i1v1,"Contig814.0,Contig814.0i1,Contig814.0i1v1"
Contig815.1,"Contig815.1,Contig815.1v1"
Contig815.1v1,"Contig815.1,Contig815.1v1"
Contig816.0,"Contig816.0,Contig816.0v2,Contig816.0v3,Contig816.0v4"
Contig816.0v2,"Contig816.0,Contig816.0v2,Contig816.0v3,Contig816.0v4"
Contig816.0v3,"Contig816.0,Contig816.0v2,Contig816.0v3,Contig816.0v4"
Contig816.0v4,"Contig816.0,Contig816.0v2,Contig816.0v3,Contig816.0v4"
Contig816.1,"Contig816.1,Contig816.1v1"
Contig816.1v1,"Contig816.1,Contig816.1v1"
Contig817.1,Contig817.1
Contig818.1,"Contig818.1,Contig818.1v1"
Contig818.1v1,"Contig818.1,Contig818.1v1"
Contig819.0,"Contig819.0,Contig819.0v1"
Contig819.0v1,"Contig819.0,Contig819.0v1"
Contig819.1,"Contig819.1,Contig819.1i1,Contig819.1i1v1"
Contig819.1i1,"Contig819.1,Contig819.1i1,Contig819.1i1v1"
Contig819.1i1v1,"Contig819.1,Contig819.1i1,Contig819.1i1v1"
Contig820.0,"Contig820.0,Contig820.0v1"
Contig820.0v1,"Contig820.0,Contig820.0v1"
Contig820.1,"Contig820.1,Contig820.1v1"
Contig820.1v1,"Contig820.1,Contig820.1v1"
Contig821.1,"Contig821.1,Contig821.1i1,Contig821.1i1v1,Contig821.1i1v2"
Contig821.1i1,"Contig821.1,Contig821.1i1,Contig821.1i1v1,Contig821.1i1v2"
Contig821.1i1v1,"Contig821.1,Contig821.1i1,Contig821.1i1v1,Contig821.1i1v2"
Contig821.1i1v2,"Contig821.1,Contig821.1i1,Contig821.1i1v1,Contig821.1i1v2"
Contig822.0,Contig822.0
Contig822.1,"Contig822.1,Contig822.1i1"
Contig822.1i1,"Contig822.1,Contig822.1i1"
Contig824.1,"Contig824.1,Contig824.1i1,Contig824.1i2"
Contig824.1i1,"Contig824.1,Contig824.1i1,Contig824.1i2"
Contig824.1i2,"Contig824.1,Contig824.1i1,Contig824.1i2"
