primary,oxydb_mac_gene_2012
Contig10481.0.g71,Contig10481.0.g71
Contig10482.0.g69,Contig10482.0.g69
Contig10484.0.g74,Contig10484.0.g74
Contig10485.0.g32,Contig10485.0.g32
Contig10486.0.g72,Contig10486.0.g72
Contig10486.0.g73,Contig10486.0.g73
Contig10488.0.g77,Contig10488.0.g77
Contig10489.0.g78,Contig10489.0.g78
Contig1049.0.g70,Contig1049.0.g70
Contig1049.1.g15,Contig1049.1.g15
Contig10490.0.g68,Contig10490.0.g68
Contig10491.0.g67,Contig10491.0.g67
Contig10492.0.g70,Contig10492.0.g70
Contig10493.0.g69,Contig10493.0.g69
Contig10494.0.g63,Contig10494.0.g63
Contig10495.0.g62,Contig10495.0.g62
Contig10496.0.g45,Contig10496.0.g45
Contig10497.0.g43,Contig10497.0.g43
Contig10497.0.g44,Contig10497.0.g44
Contig10498.0.g39,Contig10498.0.g39
Contig10499.0.g58,Contig10499.0.g58
Contig105.0.g13,Contig105.0.g13
Contig105.1.g88,Contig105.1.g88
Contig105.1.g89,Contig105.1.g89
Contig1050.1.g16,Contig1050.1.g16
Contig10500.0.g57,Contig10500.0.g57
Contig10501.0.g56,Contig10501.0.g56
Contig10502.0.g88,Contig10502.0.g88
Contig10503.0.g54,Contig10503.0.g54
Contig10504.0.g93,Contig10504.0.g93
Contig10505.0.g60,Contig10505.0.g60
Contig10506.0.g91,Contig10506.0.g91
Contig10507.0.g90,Contig10507.0.g90
Contig10508.0.g97,Contig10508.0.g97
Contig10509.0.g95,Contig10509.0.g95
Contig10509.0.g96,Contig10509.0.g96
Contig1051.1.g17,Contig1051.1.g17
Contig1051.1.g18,Contig1051.1.g18
Contig10510.0.g53,Contig10510.0.g53
Contig10510.0.g54,Contig10510.0.g54
Contig10510.0.g55,Contig10510.0.g55
Contig10511.0.g56,Contig10511.0.g56
Contig10512.0.2.g57,Contig10512.0.2.g57
Contig10513.0.g58,Contig10513.0.g58
Contig10515.0.g59,Contig10515.0.g59
Contig10516.0.g60,Contig10516.0.g60
Contig10517.0.g83,Contig10517.0.g83
Contig10518.0.g61,Contig10518.0.g61
Contig10518.0.g62,Contig10518.0.g62
Contig10519.0.g63,Contig10519.0.g63
Contig1052.0.g56,Contig1052.0.g56
Contig1052.1.g19,Contig1052.1.g19
Contig1052.1.g20,Contig1052.1.g20
Contig10520.0.g77,Contig10520.0.g77
Contig10521.0.g76,Contig10521.0.g76
Contig10522.0.g78,Contig10522.0.g78
Contig10524.0.1.g74,Contig10524.0.1.g74
Contig10525.0.g73,Contig10525.0.g73
Contig10526.0.g75,Contig10526.0.g75
Contig10528.0.g80,Contig10528.0.g80
Contig10528.0.g81,Contig10528.0.g81
Contig10529.0.g79,Contig10529.0.g79
Contig1053.1.g21,Contig1053.1.g21
Contig10530.0.g25,Contig10530.0.g25
Contig10531.0.g26,Contig10531.0.g26
Contig10531.0.g27,Contig10531.0.g27
Contig10532.0.g23,Contig10532.0.g23
Contig10533.0.g24,Contig10533.0.g24
Contig10534.0.g31,Contig10534.0.g31
Contig10535.0.g32,Contig10535.0.g32
Contig10536.0.g28,Contig10536.0.g28
Contig10536.0.g29,Contig10536.0.g29
Contig10537.0.g30,Contig10537.0.g30
Contig10538.0.g20,Contig10538.0.g20
Contig10539.0.g21,Contig10539.0.g21
Contig1054.0.g59,Contig1054.0.g59
Contig1054.1.g22,Contig1054.1.g22
Contig10540.0.0.g29,Contig10540.0.0.g29
Contig10541.0.g28,Contig10541.0.g28
Contig10542.0.g24,Contig10542.0.g24
Contig10542.0.g25,Contig10542.0.g25
Contig10542.0.g26,Contig10542.0.g26
Contig10542.0.g27,Contig10542.0.g27
Contig10543.0.g22,Contig10543.0.g22
Contig10543.0.g23,Contig10543.0.g23
Contig10544.0.g21,Contig10544.0.g21
Contig10545.0.g20,Contig10545.0.g20
Contig10547.0.g19,Contig10547.0.g19
Contig10548.0.g18,Contig10548.0.g18
Contig10549.0.g16,Contig10549.0.g16
Contig10549.0.g17,Contig10549.0.g17
Contig1055.0.g60,Contig1055.0.g60
Contig1055.0.g61,Contig1055.0.g61
Contig1055.1.g23,Contig1055.1.g23
Contig10550.0.g29,Contig10550.0.g29
Contig10550.0.g30,Contig10550.0.g30
Contig10551.0.g31,Contig10551.0.g31
Contig10553.0.g32,Contig10553.0.g32
Contig10554.0.g21,Contig10554.0.g21
Contig10554.0.g22,Contig10554.0.g22
Contig10554.0.g23,Contig10554.0.g23
Contig10555.0.g24,Contig10555.0.g24
Contig10556.0.g25,Contig10556.0.g25
Contig10556.0.g26,Contig10556.0.g26
Contig10556.0.g27,Contig10556.0.g27
Contig10557.0.g28,Contig10557.0.g28
Contig10558.0.g19,Contig10558.0.g19
Contig10559.0.g20,Contig10559.0.g20
Contig1056.0.g57,Contig1056.0.g57
Contig1056.1.g24,Contig1056.1.g24
Contig10560.0.g72,Contig10560.0.g72
Contig10561.0.g71,Contig10561.0.g71
Contig10562.0.g74,Contig10562.0.g74
Contig10563.0.g73,Contig10563.0.g73
Contig10564.0.0.g77,Contig10564.0.0.g77
Contig10565.0.g75,Contig10565.0.g75
Contig10565.0.g76,Contig10565.0.g76
Contig10566.0.g79,Contig10566.0.g79
Contig10566.0.g80,Contig10566.0.g80
Contig10567.0.g78,Contig10567.0.g78
Contig10568.0.g82,Contig10568.0.g82
Contig10568.0.g83,Contig10568.0.g83
Contig10569.0.g81,Contig10569.0.g81
Contig1057.0.g58,Contig1057.0.g58
Contig1057.1.g25,Contig1057.1.g25
Contig10570.0.g72,Contig10570.0.g72
Contig10570.0.g73,Contig10570.0.g73
Contig10571.0.g74,Contig10571.0.g74
Contig10572.0.g70,Contig10572.0.g70
Contig10573.0.g71,Contig10573.0.g71
Contig10574.0.g67,Contig10574.0.g67
Contig10575.0.g68,Contig10575.0.g68
Contig10575.0.g69,Contig10575.0.g69
Contig10576.0.g65,Contig10576.0.g65
Contig10577.0.g66,Contig10577.0.g66
Contig10578.0.g75,Contig10578.0.g75
Contig10578.0.g76,Contig10578.0.g76
Contig10578.0.g77,Contig10578.0.g77
Contig1058.0.g62,Contig1058.0.g62
Contig1058.1.g26,Contig1058.1.g26
Contig1058.1.g27,Contig1058.1.g27
Contig10580.0.g104,Contig10580.0.g104
Contig10581.0.g103,Contig10581.0.g103
Contig10582.0.g102,Contig10582.0.g102
Contig10583.0.g101,Contig10583.0.g101
Contig10584.0.g109,Contig10584.0.g109
Contig10585.0.g108,Contig10585.0.g108
Contig10586.0.g107,Contig10586.0.g107
Contig10587.0.g105,Contig10587.0.g105
Contig10587.0.g106,Contig10587.0.g106
Contig10588.0.1.g100,Contig10588.0.1.g100
Contig1059.1.g28,Contig1059.1.g28
Contig1059.1.g29,Contig1059.1.g29
Contig10590.0.1.g83,Contig10590.0.1.g83
Contig10592.0.g84,Contig10592.0.g84
Contig10593.0.g85,Contig10593.0.g85
Contig10593.0.g86,Contig10593.0.g86
Contig10594.0.g87,Contig10594.0.g87
Contig10596.0.g88,Contig10596.0.g88
Contig10597.0.g89,Contig10597.0.g89
Contig10597.0.g90,Contig10597.0.g90
Contig10597.0.g91,Contig10597.0.g91
Contig10599.0.g81,Contig10599.0.g81
Contig106.1.g90,Contig106.1.g90
Contig106.1.g91,Contig106.1.g91
Contig1060.1.g30,Contig1060.1.g30
Contig1060.1.g31,Contig1060.1.g31
Contig10601.0.g82,Contig10601.0.g82
Contig10603.0.g100,Contig10603.0.g100
Contig10604.0.g101,Contig10604.0.g101
Contig10605.0.g92,Contig10605.0.g92
Contig10606.0.g93,Contig10606.0.g93
Contig10607.0.g94,Contig10607.0.g94
Contig10607.0.g95,Contig10607.0.g95
Contig10608.0.g112,Contig10608.0.g112
Contig10609.0.g113,Contig10609.0.g113
Contig10609.0.g114,Contig10609.0.g114
Contig1061.0.g86,Contig1061.0.g86
Contig1061.1.g32,Contig1061.1.g32
Contig10610.0.g89,Contig10610.0.g89
Contig10610.0.g90,Contig10610.0.g90
Contig10611.0.0.g48,Contig10611.0.0.g48
Contig10612.0.g84,Contig10612.0.g84
Contig10613.0.g83,Contig10613.0.g83
Contig10614.0.g91,Contig10614.0.g91
Contig10615.0.g90,Contig10615.0.g90
Contig10616.0.g52,Contig10616.0.g52
Contig10617.0.g2,Contig10617.0.g2
Contig10618.0.g44,Contig10618.0.g44
Contig10619.0.g41,Contig10619.0.g41
Contig10619.0.g42,Contig10619.0.g42
Contig10619.0.g43,Contig10619.0.g43
Contig1062.0.g85,Contig1062.0.g85
Contig1062.1.g33,Contig1062.1.g33
Contig10621.0.g107,Contig10621.0.g107
Contig10622.0.g103,Contig10622.0.g103
Contig10622.0.g104,Contig10622.0.g104
Contig10622.0.g105,Contig10622.0.g105
Contig10623.0.g106,Contig10623.0.g106
Contig10624.0.g110,Contig10624.0.g110
Contig10625.0.g111,Contig10625.0.g111
Contig10626.0.g108,Contig10626.0.g108
Contig10627.0.g109,Contig10627.0.g109
Contig10628.0.g112,Contig10628.0.g112
Contig10629.0.0.g113,Contig10629.0.0.g113
Contig1063.0.g84,Contig1063.0.g84
Contig10630.0.g81,Contig10630.0.g81
Contig10630.0.g82,Contig10630.0.g82
Contig10631.0.g80,Contig10631.0.g80
Contig10632.0.g84,Contig10632.0.g84
Contig10633.0.g83,Contig10633.0.g83
Contig10634.0.g77,Contig10634.0.g77
Contig10635.0.g76,Contig10635.0.g76
Contig10636.0.g79,Contig10636.0.g79
Contig10637.0.g78,Contig10637.0.g78
Contig10639.0.g74,Contig10639.0.g74
Contig1064.0.g89,Contig1064.0.g89
Contig1064.1.g34,Contig1064.1.g34
Contig10640.0.g74,Contig10640.0.g74
Contig10641.0.g75,Contig10641.0.g75
Contig10641.0.g76,Contig10641.0.g76
Contig10642.0.g77,Contig10642.0.g77
Contig10643.0.g78,Contig10643.0.g78
Contig10645.0.g71,Contig10645.0.g71
Contig10645.0.g72,Contig10645.0.g72
Contig10646.0.1.g73,Contig10646.0.1.g73
Contig10648.0.g79,Contig10648.0.g79
Contig10649.0.g80,Contig10649.0.g80
Contig1065.1.g35,Contig1065.1.g35
Contig10650.0.g45,Contig10650.0.g45
Contig10651.0.g43,Contig10651.0.g43
Contig10651.0.g44,Contig10651.0.g44
Contig10652.0.g42,Contig10652.0.g42
Contig10653.0.g41,Contig10653.0.g41
Contig10654.0.g40,Contig10654.0.g40
Contig10655.0.0.g39,Contig10655.0.0.g39
Contig10656.0.g38,Contig10656.0.g38
Contig10657.0.g36,Contig10657.0.g36
Contig10657.0.g37,Contig10657.0.g37
Contig10658.0.g47,Contig10658.0.g47
Contig10659.0.g46,Contig10659.0.g46
Contig1066.0.g88,Contig1066.0.g88
Contig1066.1.g36,Contig1066.1.g36
Contig1066.1.g37,Contig1066.1.g37
Contig10660.0.g24,Contig10660.0.g24
Contig10661.0.g25,Contig10661.0.g25
Contig10662.0.g22,Contig10662.0.g22
Contig10663.0.g23,Contig10663.0.g23
Contig10664.0.g20,Contig10664.0.g20
Contig10665.0.g21,Contig10665.0.g21
Contig10666.0.g18,Contig10666.0.g18
Contig10667.0.1.g19,Contig10667.0.1.g19
Contig10668.0.g16,Contig10668.0.g16
Contig10669.0.3.g17,Contig10669.0.3.g17
Contig1067.0.g87,Contig1067.0.g87
Contig1067.1.g38,Contig1067.1.g38
Contig1067.1.g39,Contig1067.1.g39
Contig1067.1.g40,Contig1067.1.g40
Contig10670.0.g54,Contig10670.0.g54
Contig10671.0.g53,Contig10671.0.g53
Contig10672.0.g92,Contig10672.0.g92
Contig10673.0.g55,Contig10673.0.g55
Contig10675.0.g93,Contig10675.0.g93
Contig10676.0.g96,Contig10676.0.g96
Contig10677.0.g58,Contig10677.0.g58
Contig10677.0.g59,Contig10677.0.g59
Contig10678.0.g72,Contig10678.0.g72
Contig10679.0.g45,Contig10679.0.g45
Contig1068.0.0.g83,Contig1068.0.0.g83
Contig1068.1.g41,Contig1068.1.g41
Contig1068.1.g42,Contig1068.1.g42
Contig1068.1.g43,Contig1068.1.g43
Contig10680.0.g68,Contig10680.0.g68
Contig10681.0.g69,Contig10681.0.g69
Contig10682.0.g70,Contig10682.0.g70
Contig10683.0.g71,Contig10683.0.g71
Contig10683.0.g72,Contig10683.0.g72
Contig10684.0.g73,Contig10684.0.g73
Contig10685.0.g74,Contig10685.0.g74
Contig10687.0.g75,Contig10687.0.g75
Contig10688.0.g76,Contig10688.0.g76
Contig10689.0.g77,Contig10689.0.g77
Contig1069.1.g44,Contig1069.1.g44
Contig10690.0.g50,Contig10690.0.g50
Contig10691.0.0.g48,Contig10691.0.0.g48
Contig10691.0.0.g49,Contig10691.0.0.g49
Contig10692.0.g46,Contig10692.0.g46
Contig10692.0.g47,Contig10692.0.g47
Contig10693.0.g45,Contig10693.0.g45
Contig10695.0.g54,Contig10695.0.g54
Contig10696.0.g52,Contig10696.0.g52
Contig10696.0.g53,Contig10696.0.g53
Contig10697.0.g51,Contig10697.0.g51
Contig10698.0.g56,Contig10698.0.g56
Contig10699.0.g55,Contig10699.0.g55
Contig107.1.g92,Contig107.1.g92
Contig107.1.g93,Contig107.1.g93
Contig1070.0.g12,Contig1070.0.g12
Contig1070.1.g45,Contig1070.1.g45
Contig10700.0.g17,Contig10700.0.g17
Contig10701.0.g16,Contig10701.0.g16
Contig10702.0.g19,Contig10702.0.g19
Contig10703.0.g18,Contig10703.0.g18
Contig10704.0.g21,Contig10704.0.g21
Contig10705.0.g20,Contig10705.0.g20
Contig10706.0.g23,Contig10706.0.g23
Contig10706.0.g24,Contig10706.0.g24
Contig10707.0.g22,Contig10707.0.g22
Contig10708.0.0.g27,Contig10708.0.0.g27
Contig10708.0.0.g28,Contig10708.0.0.g28
Contig10708.0.0.g29,Contig10708.0.0.g29
Contig10708.0.0.g30,Contig10708.0.0.g30
Contig10709.0.g25,Contig10709.0.g25
Contig10709.0.g26,Contig10709.0.g26
Contig1071.0.g13,Contig1071.0.g13
Contig1071.1.g46,Contig1071.1.g46
Contig1071.1.g47,Contig1071.1.g47
Contig10710.0.g49,Contig10710.0.g49
Contig10711.0.g50,Contig10711.0.g50
Contig10712.0.g47,Contig10712.0.g47
Contig10713.0.g48,Contig10713.0.g48
Contig10717.0.g46,Contig10717.0.g46
Contig10718.0.g51,Contig10718.0.g51
Contig10719.0.g52,Contig10719.0.g52
Contig1072.0.g14,Contig1072.0.g14
Contig1072.1.g48,Contig1072.1.g48
Contig10720.0.g16,Contig10720.0.g16
Contig10721.0.g15,Contig10721.0.g15
Contig10722.0.g14,Contig10722.0.g14
Contig10723.0.g13,Contig10723.0.g13
Contig10724.0.g9,Contig10724.0.g9
Contig10724.0.g10,Contig10724.0.g10
Contig10724.0.g11,Contig10724.0.g11
Contig10724.0.g12,Contig10724.0.g12
Contig10726.0.g7,Contig10726.0.g7
Contig10727.0.g1,Contig10727.0.g1
Contig10728.0.g6,Contig10728.0.g6
Contig10729.0.g4,Contig10729.0.g4
Contig10729.0.g5,Contig10729.0.g5
Contig1073.1.g49,Contig1073.1.g49
Contig10730.0.g67,Contig10730.0.g67
Contig10730.0.g68,Contig10730.0.g68
Contig10731.0.g69,Contig10731.0.g69
Contig10732.0.g70,Contig10732.0.g70
Contig10733.0.g71,Contig10733.0.g71
Contig10734.0.g64,Contig10734.0.g64
Contig10735.0.g65,Contig10735.0.g65
Contig10736.0.g66,Contig10736.0.g66
Contig10738.0.g62,Contig10738.0.g62
Contig10739.0.g63,Contig10739.0.g63
Contig1074.0.g9,Contig1074.0.g9
Contig1074.1.g50,Contig1074.1.g50
Contig10740.0.g107,Contig10740.0.g107
Contig10741.0.g106,Contig10741.0.g106
Contig10742.0.g1,Contig10742.0.g1
Contig10743.0.g108,Contig10743.0.g108
Contig10744.0.g102,Contig10744.0.g102
Contig10744.0.g103,Contig10744.0.g103
Contig10745.0.g98,Contig10745.0.g98
Contig10745.0.g99,Contig10745.0.g99
Contig10745.0.g100,Contig10745.0.g100
Contig10745.0.g101,Contig10745.0.g101
Contig10746.0.g104,Contig10746.0.g104
Contig10747.0.g104,Contig10747.0.g104
Contig10748.0.g6,Contig10748.0.g6
Contig10749.0.g5,Contig10749.0.g5
Contig1075.0.g10,Contig1075.0.g10
Contig1075.1.g51,Contig1075.1.g51
Contig1075.1.g52,Contig1075.1.g52
Contig10752.0.g90,Contig10752.0.g90
Contig10755.0.g94,Contig10755.0.g94
Contig10756.0.g111,Contig10756.0.g111
Contig10757.0.g113,Contig10757.0.g113
Contig10757.0.g114,Contig10757.0.g114
Contig10758.0.g85,Contig10758.0.g85
Contig10759.0.g86,Contig10759.0.g86
Contig10759.0.g87,Contig10759.0.g87
Contig1076.0.g11,Contig1076.0.g11
Contig1076.1.g53,Contig1076.1.g53
Contig10760.0.g77,Contig10760.0.g77
Contig10761.0.g76,Contig10761.0.g76
Contig10762.0.g75,Contig10762.0.g75
Contig10763.0.g74,Contig10763.0.g74
Contig10764.0.g80,Contig10764.0.g80
Contig10765.0.g79,Contig10765.0.g79
Contig10767.0.g78,Contig10767.0.g78
Contig10769.0.g81,Contig10769.0.g81
Contig10769.0.g82,Contig10769.0.g82
Contig1077.1.g54,Contig1077.1.g54
Contig1077.1.g55,Contig1077.1.g55
Contig10771.0.g21,Contig10771.0.g21
Contig10772.0.g22,Contig10772.0.g22
Contig10774.0.g23,Contig10774.0.g23
Contig10775.0.1.g24,Contig10775.0.1.g24
Contig10776.0.g25,Contig10776.0.g25
Contig10777.0.g26,Contig10777.0.g26
Contig10778.0.g27,Contig10778.0.g27
Contig10779.0.g28,Contig10779.0.g28
Contig10779.0.g29,Contig10779.0.g29
Contig1078.0.g15,Contig1078.0.g15
Contig1078.0.g16,Contig1078.0.g16
Contig1078.0.g17,Contig1078.0.g17
Contig1078.1.g56,Contig1078.1.g56
Contig1078.1.g57,Contig1078.1.g57
Contig10780.0.g34,Contig10780.0.g34
Contig10781.0.g85,Contig10781.0.g85
Contig10782.0.g36,Contig10782.0.g36
Contig10783.0.g35,Contig10783.0.g35
Contig10784.0.g38,Contig10784.0.g38
Contig10785.0.g37,Contig10785.0.g37
Contig10787.0.g39,Contig10787.0.g39
Contig10788.0.g82,Contig10788.0.g82
Contig10789.0.g81,Contig10789.0.g81
Contig1079.0.g18,Contig1079.0.g18
Contig1079.1.g58,Contig1079.1.g58
Contig10790.0.g20,Contig10790.0.g20
Contig10791.0.g21,Contig10791.0.g21
Contig10792.0.g18,Contig10792.0.g18
Contig10793.0.1.g19,Contig10793.0.1.g19
Contig10796.0.g16,Contig10796.0.g16
Contig10797.0.g17,Contig10797.0.g17
Contig10798.0.g13,Contig10798.0.g13
Contig10799.0.g14,Contig10799.0.g14
Contig10799.0.g15,Contig10799.0.g15
Contig108.0.g17,Contig108.0.g17
Contig108.1.g94,Contig108.1.g94
Contig108.1.g95,Contig108.1.g95
Contig108.1.g96,Contig108.1.g96
Contig1080.1.g59,Contig1080.1.g59
Contig10800.0.g73,Contig10800.0.g73
Contig10800.0.g74,Contig10800.0.g74
Contig10801.0.g75,Contig10801.0.g75
Contig10802.0.g71,Contig10802.0.g71
Contig10803.0.g72,Contig10803.0.g72
Contig10805.0.g70,Contig10805.0.g70
Contig10806.0.g67,Contig10806.0.g67
Contig10806.0.g68,Contig10806.0.g68
Contig10807.0.g69,Contig10807.0.g69
Contig10809.0.g76,Contig10809.0.g76
Contig1081.0.g30,Contig1081.0.g30
Contig1081.1.g60,Contig1081.1.g60
Contig1081.1.g61,Contig1081.1.g61
Contig10810.0.g28,Contig10810.0.g28
Contig10811.0.g40,Contig10811.0.g40
Contig10813.0.g42,Contig10813.0.g42
Contig10814.0.g44,Contig10814.0.g44
Contig10815.0.g43,Contig10815.0.g43
Contig10816.0.1.g45,Contig10816.0.1.g45
Contig10819.0.g46,Contig10819.0.g46
Contig1082.1.g62,Contig1082.1.g62
Contig10820.0.0.g93,Contig10820.0.0.g93
Contig10821.0.g94,Contig10821.0.g94
Contig10822.0.g95,Contig10822.0.g95
Contig10823.0.g96,Contig10823.0.g96
Contig10823.0.g97,Contig10823.0.g97
Contig10824.0.g90,Contig10824.0.g90
Contig10825.0.g91,Contig10825.0.g91
Contig10826.0.g88,Contig10826.0.g88
Contig10826.0.g89,Contig10826.0.g89
Contig10827.0.g90,Contig10827.0.g90
Contig10828.0.g88,Contig10828.0.g88
Contig10829.0.g105,Contig10829.0.g105
Contig1083.0.g31,Contig1083.0.g31
Contig1083.1.g63,Contig1083.1.g63
Contig10830.0.g36,Contig10830.0.g36
Contig10831.0.g33,Contig10831.0.g33
Contig10831.0.g34,Contig10831.0.g34
Contig10831.0.g35,Contig10831.0.g35
Contig10832.0.g32,Contig10832.0.g32
Contig10833.0.g31,Contig10833.0.g31
Contig10834.0.g30,Contig10834.0.g30
Contig10835.0.0.g29,Contig10835.0.0.g29
Contig10836.0.g28,Contig10836.0.g28
Contig10837.0.g27,Contig10837.0.g27
Contig10838.0.g26,Contig10838.0.g26
Contig10839.0.g24,Contig10839.0.g24
Contig10839.0.g25,Contig10839.0.g25
Contig1084.0.g25,Contig1084.0.g25
Contig1084.0.g26,Contig1084.0.g26
Contig1084.0.g27,Contig1084.0.g27
Contig1084.1.g64,Contig1084.1.g64
Contig10840.0.g17,Contig10840.0.g17
Contig10841.0.g18,Contig10841.0.g18
Contig10842.0.g15,Contig10842.0.g15
Contig10843.0.g16,Contig10843.0.g16
Contig10844.0.1.g21,Contig10844.0.1.g21
Contig10845.0.g22,Contig10845.0.g22
Contig10846.0.g19,Contig10846.0.g19
Contig10847.0.g20,Contig10847.0.g20
Contig10848.0.g13,Contig10848.0.g13
Contig10849.0.g14,Contig10849.0.g14
Contig1085.0.g24,Contig1085.0.g24
Contig1085.1.g65,Contig1085.1.g65
Contig10850.0.0.g18,Contig10850.0.0.g18
Contig10851.0.g17,Contig10851.0.g17
Contig10852.0.g20,Contig10852.0.g20
Contig10852.0.g21,Contig10852.0.g21
Contig10853.0.g19,Contig10853.0.g19
Contig10855.0.g13,Contig10855.0.g13
Contig10855.0.g14,Contig10855.0.g14
Contig10857.0.g66,Contig10857.0.g66
Contig10858.0.g68,Contig10858.0.g68
Contig10859.0.g67,Contig10859.0.g67
Contig1086.0.g29,Contig1086.0.g29
Contig10860.0.g86,Contig10860.0.g86
Contig10861.0.0.g87,Contig10861.0.0.g87
Contig10862.0.g88,Contig10862.0.g88
Contig10862.0.g89,Contig10862.0.g89
Contig10862.0.g90,Contig10862.0.g90
Contig10863.0.g91,Contig10863.0.g91
Contig10863.0.g92,Contig10863.0.g92
Contig10864.0.g93,Contig10864.0.g93
Contig10865.0.g94,Contig10865.0.g94
Contig10865.0.g95,Contig10865.0.g95
Contig10867.0.g96,Contig10867.0.g96
Contig10867.0.g97,Contig10867.0.g97
Contig10868.0.g98,Contig10868.0.g98
Contig10868.0.g99,Contig10868.0.g99
Contig10869.0.g100,Contig10869.0.g100
Contig10869.0.g101,Contig10869.0.g101
Contig10869.0.g102,Contig10869.0.g102
Contig1087.0.g28,Contig1087.0.g28
Contig1087.1.g66,Contig1087.1.g66
Contig10870.0.g28,Contig10870.0.g28
Contig10871.0.g27,Contig10871.0.g27
Contig10872.0.g26,Contig10872.0.g26
Contig10873.0.g25,Contig10873.0.g25
Contig10874.0.g31,Contig10874.0.g31
Contig10875.0.g30,Contig10875.0.g30
Contig10876.0.g29,Contig10876.0.g29
Contig10878.0.1.g33,Contig10878.0.1.g33
Contig10878.0.1.g34,Contig10878.0.1.g34
Contig10879.0.g32,Contig10879.0.g32
Contig1088.0.g35,Contig1088.0.g35
Contig1088.1.g67,Contig1088.1.g67
Contig1088.1.g68,Contig1088.1.g68
Contig10880.0.g41,Contig10880.0.g41
Contig10881.0.g42,Contig10881.0.g42
Contig10882.0.g39,Contig10882.0.g39
Contig10883.0.g40,Contig10883.0.g40
Contig10884.0.g35,Contig10884.0.g35
Contig10884.0.g36,Contig10884.0.g36
Contig10884.0.g37,Contig10884.0.g37
Contig10885.0.1.g38,Contig10885.0.1.g38
Contig10886.0.g32,Contig10886.0.g32
Contig10886.0.g33,Contig10886.0.g33
Contig10887.0.g34,Contig10887.0.g34
Contig10888.0.g29,Contig10888.0.g29
Contig10889.0.g30,Contig10889.0.g30
Contig10889.0.g31,Contig10889.0.g31
Contig1089.0.0.g32,Contig1089.0.0.g32
Contig1089.0.5.g33,Contig1089.0.5.g33
Contig1089.0.5.g34,Contig1089.0.5.g34
Contig1089.1.g69,Contig1089.1.g69
Contig10891.0.g40,Contig10891.0.g40
Contig10892.0.g42,Contig10892.0.g42
Contig10893.0.g41,Contig10893.0.g41
Contig10894.0.g12,Contig10894.0.g12
Contig10895.0.g43,Contig10895.0.g43
Contig10895.0.g44,Contig10895.0.g44
Contig10897.0.g46,Contig10897.0.g46
Contig10898.0.g37,Contig10898.0.g37
Contig10899.0.g35,Contig10899.0.g35
Contig10899.0.g36,Contig10899.0.g36
Contig109.0.g18,Contig109.0.g18
Contig109.1.g97,Contig109.1.g97
Contig1090.0.g48,Contig1090.0.g48
Contig1090.1.g70,Contig1090.1.g70
Contig1090.1.g71,Contig1090.1.g71
Contig10900.0.g34,Contig10900.0.g34
Contig10900.0.g35,Contig10900.0.g35
Contig10901.0.1.g33,Contig10901.0.1.g33
Contig10902.0.0.g32,Contig10902.0.0.g32
Contig10903.0.g30,Contig10903.0.g30
Contig10903.0.g31,Contig10903.0.g31
Contig10904.0.g28,Contig10904.0.g28
Contig10904.0.g29,Contig10904.0.g29
Contig10906.0.g26,Contig10906.0.g26
Contig10906.0.g27,Contig10906.0.g27
Contig10907.0.g25,Contig10907.0.g25
Contig10909.0.g24,Contig10909.0.g24
Contig1091.0.g49,Contig1091.0.g49
Contig1091.1.g72,Contig1091.1.g72
Contig10910.0.g97,Contig10910.0.g97
Contig10911.0.g98,Contig10911.0.g98
Contig10912.0.g99,Contig10912.0.g99
Contig10913.0.g100,Contig10913.0.g100
Contig10914.0.g91,Contig10914.0.g91
Contig10914.0.g92,Contig10914.0.g92
Contig10915.0.g93,Contig10915.0.g93
Contig10916.0.g94,Contig10916.0.g94
Contig10916.0.g95,Contig10916.0.g95
Contig10917.0.g96,Contig10917.0.g96
Contig10918.0.g90,Contig10918.0.g90
Contig1092.0.g46,Contig1092.0.g46
Contig1092.1.g73,Contig1092.1.g73
Contig10920.0.g104,Contig10920.0.g104
Contig10921.0.g102,Contig10921.0.g102
Contig10921.0.g103,Contig10921.0.g103
Contig10922.0.g106,Contig10922.0.g106
Contig10922.0.g107,Contig10922.0.g107
Contig10922.0.g108,Contig10922.0.g108
Contig10923.0.g105,Contig10923.0.g105
Contig10925.0.g109,Contig10925.0.g109
Contig10926.0.g111,Contig10926.0.g111
Contig10926.0.g112,Contig10926.0.g112
Contig10927.0.g110,Contig10927.0.g110
Contig10928.0.g114,Contig10928.0.g114
Contig10929.0.g113,Contig10929.0.g113
Contig1093.0.g47,Contig1093.0.g47
Contig1093.1.g74,Contig1093.1.g74
Contig10930.0.g112,Contig10930.0.g112
Contig10930.0.g113,Contig10930.0.g113
Contig10932.0.g110,Contig10932.0.g110
Contig10933.0.g111,Contig10933.0.g111
Contig10934.0.g106,Contig10934.0.g106
Contig10935.0.g107,Contig10935.0.g107
Contig10935.0.g108,Contig10935.0.g108
Contig10935.0.g109,Contig10935.0.g109
Contig10936.0.g105,Contig10936.0.g105
Contig10938.0.g114,Contig10938.0.g114
Contig10939.0.g115,Contig10939.0.g115
Contig1094.1.g75,Contig1094.1.g75
Contig10940.0.g51,Contig10940.0.g51
Contig10941.0.g50,Contig10941.0.g50
Contig10942.0.g49,Contig10942.0.g49
