primary,oxydb_mac_gene_2020
g10909,g10909
g10910,g10910
g41551,g41551
g41552,g41552
g32554,g32554
g32555,g32555
g40483,g40483
g40484,g40484
g46832,g46832
g32864,g32864
g31257,g31257
g32865,g32865
g32871,g32871
g40238,g40238
g46082,g46082
g4923,g4923
g4924,g4924
g4925,g4925
g27888,g27888
g27889,g27889
g27890,g27890
g4928,g4928
g10981,g10981
g10982,g10982
g10983,g10983
g14466,g14466
g14467,g14467
g14468,g14468
g10984,g10984
g10987,g10987
g10988,g10988
g19064,g19064
g13643,g13643
g12738,g12738
g46331,g46331
g5222,g5222
g5226,g5226
g5228,g5228
g37491,g37491
g17892,g17892
g17878,g17878
g17882,g17882
g40950,g40950
g4771,g4771
g18353,g18353
g18360,g18360
g18365,g18365
g18371,g18371
g46248,g46248
g4761,g4761
g8407,g8407
g8683,g8683
g3968,g3968
g25976,g25976
g27930,g27930
g34405,g34405
g18239,g18239
g888,g888
g31856,g31856
g10776,g10776
g10777,g10777
g10778,g10778
g11279,g11279
g11280,g11280
g11287,g11287
g11285,g11285
g29747,g29747
g2101,g2101
g2102,g2102
g2119,g2119
g2120,g2120
g2140,g2140
g2141,g2141
g2148,g2148
g19801,g19801
g19802,g19802
g19803,g19803
g31021,g31021
g31022,g31022
g31023,g31023
g31040,g31040
g31041,g31041
g31042,g31042
g31051,g31051
g31052,g31052
g37062,g37062
g37063,g37063
g37086,g37086
g37087,g37087
g37071,g37071
g37072,g37072
g37116,g37116
g37117,g37117
g37104,g37104
g37105,g37105
g22639,g22639
g22640,g22640
g8539,g8539
g46636,g46636
g27186,g27186
g27190,g27190
g35477,g35477
g30439,g30439
g19696,g19696
g13599,g13599
g24267,g24267
g1571,g1571
g1580,g1580
g1579,g1579
g36449,g36449
g18803,g18803
g25377,g25377
g25381,g25381
g2875,g2875
g30368,g30368
g22671,g22671
g5151,g5151
g11927,g11927
g38019,g38019
g38022,g38022
g3004,g3004
g17666,g17666
g17673,g17673
g14156,g14156
g14157,g14157
g19671,g19671
g43975,g43975
g35115,g35115
g35116,g35116
g6644,g6644
g6654,g6654
g46474,g46474
g4607,g4607
g29092,g29092
g6398,g6398
g7686,g7686
g12339,g12339
g2931,g2931
g23267,g23267
g2932,g2932
g2935,g2935
g2955,g2955
g26733,g26733
g26734,g26734
g26735,g26735
g15827,g15827
g15828,g15828
g15829,g15829
g43983,g43983
g2461,g2461
g33446,g33446
g33439,g33439
g19933,g19933
g16590,g16590
g30772,g30772
g41918,g41918
g14136,g14136
g5371,g5371
g46571,g46571
g25676,g25676
g12325,g12325
g42578,g42578
g42579,g42579
g6292,g6292
g11095,g11095
g27882,g27882
g2959,g2959
g7056,g7056
g28754,g28754
g3187,g3187
g10836,g10836
g10840,g10840
g23693,g23693
g37439,g37439
g7076,g7076
g19256,g19256
g2980,g2980
g36059,g36059
g38056,g38056
g6805,g6805
g31374,g31374
g29559,g29559
g39317,g39317
g29127,g29127
g29128,g29128
g29129,g29129
g42933,g42933
g42934,g42934
g7637,g7637
g30944,g30944
g37073,g37073
g37067,g37067
g41966,g41966
g20771,g20771
g2271,g2271
g33485,g33485
g33486,g33486
g33487,g33487
g2497,g2497
g2498,g2498
g2499,g2499
g33476,g33476
g33477,g33477
g16143,g16143
g10125,g10125
g42152,g42152
g46606,g46606
g36821,g36821
g27146,g27146
g5686,g5686
g26538,g26538
g30582,g30582
g30575,g30575
g45854,g45854
g4823,g4823
g18382,g18382
g10598,g10598
g16565,g16565
g36293,g36293
g36294,g36294
g9059,g9059
g9060,g9060
g37346,g37346
g16649,g16649
g31915,g31915
g23461,g23461
g22964,g22964
g7961,g7961
g27693,g27693
g11215,g11215
g11216,g11216
g37762,g37762
g38109,g38109
g17229,g17229
g17230,g17230
g17231,g17231
g15092,g15092
g15093,g15093
g15094,g15094
g24762,g24762
g27637,g27637
g15154,g15154
g15155,g15155
g12511,g12511
g4356,g4356
g26146,g26146
g32425,g32425
g32017,g32017
g42272,g42272
g8850,g8850
g8851,g8851
g26414,g26414
g26415,g26415
g26418,g26418
g30691,g30691
g1653,g1653
g30720,g30720
g43743,g43743
g2055,g2055
g33785,g33785
g7331,g7331
g12718,g12718
g5783,g5783
g420,g420
g37559,g37559
g424,g424
g12904,g12904
g12911,g12911
g5275,g5275
g5276,g5276
g13166,g13166
g46883,g46883
g11890,g11890
g23394,g23394
g18988,g18988
g32158,g32158
g32150,g32150
g36624,g36624
g16806,g16806
g24489,g24489
g24494,g24494
g27878,g27878
g27879,g27879
g4918,g4918
g4919,g4919
g7336,g7336
g7337,g7337
g7338,g7338
g29179,g29179
g29180,g29180
g29181,g29181
g29185,g29185
g29186,g29186
g2684,g2684
g38275,g38275
g38271,g38271
g38282,g38282
g4581,g4581
g42202,g42202
g34429,g34429
g27975,g27975
g7343,g7343
g24214,g24214
g37975,g37975
g3728,g3728
g40153,g40153
g18254,g18254
g40169,g40169
g33678,g33678
g44989,g44989
g35229,g35229
g15769,g15769
g9428,g9428
g20317,g20317
g37536,g37536
g37537,g37537
g15120,g15120
g15121,g15121
g7348,g7348
g37158,g37158
g37163,g37163
g22071,g22071
g17396,g17396
g37512,g37512
g29360,g29360
g9747,g9747
g30838,g30838
g36110,g36110
g12336,g12336
g12337,g12337
g31970,g31970
g31971,g31971
g8320,g8320
g8321,g8321
g31532,g31532
g27705,g27705
g38603,g38603
g38604,g38604
g25982,g25982
g18418,g18418
g12233,g12233
g12285,g12285
g12242,g12242
g12251,g12251
g12271,g12271
g12304,g12304
g9593,g9593
g9594,g9594
g33511,g33511
g33512,g33512
g33518,g33518
g9790,g9790
g9579,g9579
g3310,g3310
g37834,g37834
g16460,g16460
g16466,g16466
g42125,g42125
g2169,g2169
g3197,g3197
g21395,g21395
g35391,g35391
g32429,g32429
g40552,g40552
g40553,g40553
g38561,g38561
g38562,g38562
g17783,g17783
g17784,g17784
g33070,g33070
g33071,g33071
g27072,g27072
g27073,g27073
g27066,g27066
g11699,g11699
g5915,g5915
g5937,g5937
g5941,g5941
g5921,g5921
g5924,g5924
g5957,g5957
g5949,g5949
g27345,g27345
g35589,g35589
g41716,g41716
g29347,g29347
g19727,g19727
g11120,g11120
g11121,g11121
g41365,g41365
g5789,g5789
g12724,g12724
g13022,g13022
g20521,g20521
g4979,g4979
g8610,g8610
g38551,g38551
g31800,g31800
g34409,g34409
g27937,g27937
g47451,g47451
g47452,g47452
g37466,g37466
g37467,g37467
g32193,g32193
g31661,g31661
g16399,g16399
g16913,g16913
g22322,g22322
g22323,g22323
g23707,g23707
g23708,g23708
g23714,g23714
g23715,g23715
g16954,g16954
g16955,g16955
g39150,g39150
g39151,g39151
g10366,g10366
g10367,g10367
g10368,g10368
g16842,g16842
g10370,g10370
g16849,g16849
g19792,g19792
g40623,g40623
g16742,g16742
g7089,g7089
g7090,g7090
g19261,g19261
g19262,g19262
g46481,g46481
g14041,g14041
g14042,g14042
g11118,g11118
g22488,g22488
g6129,g6129
g28085,g28085
g21751,g21751
g11956,g11956
g45487,g45487
g45488,g45488
g45489,g45489
g45490,g45490
g45491,g45491
g45492,g45492
g27276,g27276
g27277,g27277
g27278,g27278
g27279,g27279
g27280,g27280
g27281,g27281
g17615,g17615
g17616,g17616
g17617,g17617
g17620,g17620
g17621,g17621
g17622,g17622
g14088,g14088
g5315,g5315
g5322,g5322
g27907,g27907
g18388,g18388
g7444,g7444
g7445,g7445
g7446,g7446
g7447,g7447
g34223,g34223
g34224,g34224
g34216,g34216
g18868,g18868
g22704,g22704
g862,g862
g23841,g23841
g871,g871
g12768,g12768
g16461,g16461
g16472,g16472
g928,g928
g929,g929
g31831,g31831
g31832,g31832
g935,g935
g6101,g6101
g17994,g17994
g17998,g17998
g17833,g17833
g19615,g19615
g19616,g19616
g19617,g19617
g9926,g9926
g9927,g9927
g9928,g9928
g25677,g25677
g22066,g22066
g17187,g17187
g26753,g26753
g9566,g9566
g11791,g11791
g11792,g11792
g6623,g6623
g6624,g6624
g42339,g42339
g42340,g42340
g42341,g42341
g31176,g31176
g17409,g17409
g32654,g32654
g18801,g18801
g8371,g8371
g45134,g45134
g12230,g12230
g12231,g12231
g41300,g41300
g33509,g33509
g21449,g21449
g3963,g3963
g43957,g43957
g38040,g38040
g33328,g33328
g37755,g37755
g4093,g4093
g25769,g25769
g25770,g25770
g21301,g21301
g11854,g11854
g13242,g13242
g23976,g23976
g23968,g23968
g34446,g34446
g5206,g5206
g6170,g6170
g298,g298
g1655,g1655
g8780,g8780
g8781,g8781
g4033,g4033
g4034,g4034
g13463,g13463
g21262,g21262
g9333,g9333
g23351,g23351
g22195,g22195
g22196,g22196
g8886,g8886
g8887,g8887
g24306,g24306
g1486,g1486
g32649,g32649
g16595,g16595
g18986,g18986
g6911,g6911
g27459,g27459
g6928,g6928
g9071,g9071
g1488,g1488
g5882,g5882
g28384,g28384
g694,g694
g695,g695
g705,g705
g698,g698
g35957,g35957
g5115,g5115
g11480,g11480
g25968,g25968
g9027,g9027
g9028,g9028
g24823,g24823
g24824,g24824
g46696,g46696
g9899,g9899
g19190,g19190
g7473,g7473
g17944,g17944
g31503,g31503
g16891,g16891
g1906,g1906
g30038,g30038
g30039,g30039
g23427,g23427
g23428,g23428
g4517,g4517
g4518,g4518
g4519,g4519
g2480,g2480
g2481,g2481
g2482,g2482
g2487,g2487
g2488,g2488
g2493,g2493
g2494,g2494
g18236,g18236
g18237,g18237
g2785,g2785
g2786,g2786
g40978,g40978
g10044,g10044
g9840,g9840
g16251,g16251
g17965,g17965
g17966,g17966
g21650,g21650
g21651,g21651
g46749,g46749
g46750,g46750
g46751,g46751
g46752,g46752
g24021,g24021
g24022,g24022
g639,g639
g640,g640
g648,g648
g643,g643
g40242,g40242
g9360,g9360
g42195,g42195
g27289,g27289
g25372,g25372
g35064,g35064
g35065,g35065
g7049,g7049
g7050,g7050
g24389,g24389
g24390,g24390
g24394,g24394
g24398,g24398
g35606,g35606
g39804,g39804
g6959,g6959
g39421,g39421
g33539,g33539
g21826,g21826
g21829,g21829
g44155,g44155
g44128,g44128
g22198,g22198
g22199,g22199
g6731,g6731
g6732,g6732
g43180,g43180
g42362,g42362
g46952,g46952
g37255,g37255
g23055,g23055
g17634,g17634
g21220,g21220
g21221,g21221
g33739,g33739
g30480,g30480
g30481,g30481
g19737,g19737
g19738,g19738
g598,g598
g36014,g36014
g43587,g43587
g46871,g46871
g41534,g41534
g45687,g45687
g21861,g21861
g20362,g20362
g2351,g2351
g41622,g41622
g2356,g2356
g10101,g10101
g44052,g44052
g46556,g46556
g35261,g35261
g3058,g3058
g43903,g43903
g43064,g43064
g30098,g30098
g30099,g30099
g25777,g25777
g25778,g25778
g45149,g45149
g46941,g46941
g34020,g34020
g36367,g36367
g39181,g39181
g39182,g39182
g39183,g39183
g16874,g16874
g16875,g16875
g6256,g6256
g15079,g15079
g45197,g45197
g46947,g46947
g41338,g41338
g1053,g1053
g6899,g6899
g46788,g46788
g41410,g41410
g41242,g41242
g39921,g39921
g31174,g31174
g13279,g13279
g45977,g45977
g39322,g39322
g120,g120
g4196,g4196
g4213,g4213
g4225,g4225
g45414,g45414
g41536,g41536
g15060,g15060
g15061,g15061
g6733,g6733
g6734,g6734
g6737,g6737
g41050,g41050
g18409,g18409
g17452,g17452
g46826,g46826
g42469,g42469
g40469,g40469
g9240,g9240
g40668,g40668
g25605,g25605
g21398,g21398
g21404,g21404
g45567,g45567
g45568,g45568
g38892,g38892
g30866,g30866
g19326,g19326
g19307,g19307
g24684,g24684
g46167,g46167
g32360,g32360
g28050,g28050
g47168,g47168
g41557,g41557
g22660,g22660
g11711,g11711
g25196,g25196
g28132,g28132
g47945,g47945
g10439,g10439
g27371,g27371
g15326,g15326
g4168,g4168
g46545,g46545
g43782,g43782
g13211,g13211
g7319,g7319
g46923,g46923
g43538,g43538
g14731,g14731
g41896,g41896
g17202,g17202
g15038,g15038
g42418,g42418
g43653,g43653
g42025,g42025
g29899,g29899
g45601,g45601
g41080,g41080
g24814,g24814
g42236,g42236
g38443,g38443
g3076,g3076
g39334,g39334
g16473,g16473
g40303,g40303
g13223,g13223
g31214,g31214
g31215,g31215
g42346,g42346
g48050,g48050
g2560,g2560
g35695,g35695
g46186,g46186
g45917,g45917
g45918,g45918
g37487,g37487
g1178,g1178
g22392,g22392
g35693,g35693
g11843,g11843
g8467,g8467
g22861,g22861
g44063,g44063
g46541,g46541
g8226,g8226
g8630,g8630
g8631,g8631
g44161,g44161
g3846,g3846
g30205,g30205
g1795,g1795
g1801,g1801
g46293,g46293
g19263,g19263
g14524,g14524
g19229,g19229
g32248,g32248
g33721,g33721
g23536,g23536
g23537,g23537
g23327,g23327
g23328,g23328
g19812,g19812
g35728,g35728
g28846,g28846
g15269,g15269
g15270,g15270
g15271,g15271
g29889,g29889
g12812,g12812
g12813,g12813
g11613,g11613
g16289,g16289
g14043,g14043
g14044,g14044
g22172,g22172
g22173,g22173
g13641,g13641
g8524,g8524
g30092,g30092
g14850,g14850
g20725,g20725
g21927,g21927
g11045,g11045
g11053,g11053
g11054,g11054
g11055,g11055
g15329,g15329
g17022,g17022
g31053,g31053
g31054,g31054
g36947,g36947
g29496,g29496
g9003,g9003
g9004,g9004
g24789,g24789
g24795,g24795
g16966,g16966
g34345,g34345
g34346,g34346
g29237,g29237
g7503,g7503
g22244,g22244
g13207,g13207
g22155,g22155
g7720,g7720
g9169,g9169
g25080,g25080
g16260,g16260
g8491,g8491
g20044,g20044
g20045,g20045
g20046,g20046
g38370,g38370
g38371,g38371
g38355,g38355
g38356,g38356
g38363,g38363
g38366,g38366
g16274,g16274
g16275,g16275
g11554,g11554
g29201,g29201
g15540,g15540
g11364,g11364
g11365,g11365
g8403,g8403
g15257,g15257
g15258,g15258
g29943,g29943
g16540,g16540
g28152,g28152
g28153,g28153
g12972,g12972
g12973,g12973
g9167,g9167
g16989,g16989
g16990,g16990
g12912,g12912
g15346,g15346
g21559,g21559
g28769,g28769
g32690,g32690
g32704,g32704
g32721,g32721
g21443,g21443
g12867,g12867
g9311,g9311
g7518,g7518
g32524,g32524
g3125,g3125
g13195,g13195
g8549,g8549
g8550,g8550
g12599,g12599
g12600,g12600
g3713,g3713
g3714,g3714
g14394,g14394
g31044,g31044
g29795,g29795
g29796,g29796
g13349,g13349
g13460,g13460
g27936,g27936
g10835,g10835
g20756,g20756
g29260,g29260
g14208,g14208
g14209,g14209
g14210,g14210
g18949,g18949
g12919,g12919
g12920,g12920
g15544,g15544
g6874,g6874
g6875,g6875
g17185,g17185
g16850,g16850
g15322,g15322
g61,g61
g31080,g31080
g5163,g5163
g22521,g22521
g7227,g7227
g7920,g7920
g7921,g7921
g28973,g28973
g7835,g7835
g27132,g27132
g8204,g8204
g13066,g13066
g7534,g7534
g22924,g22924
g9180,g9180
g5958,g5958
g27987,g27987
g13366,g13366
g12003,g12003
g12004,g12004
g26943,g26943
g14409,g14409
g15566,g15566
g12822,g12822
g12823,g12823
g10749,g10749
g10750,g10750
g10751,g10751
g11261,g11261
g11263,g11263
g20465,g20465
g20466,g20466
g10736,g10736
g9058,g9058
g11634,g11634
g11635,g11635
g28264,g28264
g16970,g16970
g11879,g11879
g11889,g11889
g9281,g9281
g12173,g12173
g7452,g7452
g7453,g7453
g9068,g9068
g9069,g9069
g36090,g36090
g36091,g36091
g25006,g25006
g25007,g25007
g12903,g12903
g13668,g13668
g13669,g13669
g21521,g21521
g17415,g17415
g17416,g17416
g22270,g22270
g22271,g22271
g33791,g33791
g31126,g31126
g31127,g31127
g10678,g10678
g10679,g10679
g16562,g16562
g21400,g21400
g21401,g21401
g21402,g21402
g29256,g29256
g15952,g15952
g15953,g15953
g4111,g4111
g6282,g6282
g27922,g27922
g23496,g23496
g40137,g40137
g18247,g18247
g13752,g13752
g15293,g15293
g15294,g15294
g35615,g35615
g35616,g35616
g13488,g13488
g13489,g13489
g13490,g13490
g36237,g36237
g36238,g36238
g25449,g25449
g6541,g6541
g6542,g6542
g28528,g28528
g28529,g28529
g37448,g37448
g9696,g9696
g31155,g31155
g31156,g31156
g36441,g36441
g35963,g35963
g13329,g13329
g39680,g39680
g11464,g11464
g26551,g26551
g12148,g12148
g35650,g35650
g39205,g39205
g39206,g39206
g17338,g17338
g40004,g40004
g40005,g40005
g37898,g37898
g37899,g37899
g12140,g12140
g16436,g16436
g7823,g7823
g22096,g22096
g11181,g11181
g27425,g27425
g6462,g6462
g6463,g6463
g8801,g8801
g13816,g13816
g24252,g24252
g8310,g8310
g37248,g37248
g37249,g37249
g26531,g26531
g5653,g5653
g29295,g29295
g29296,g29296
g29297,g29297
g22024,g22024
g30815,g30815
g220,g220
g25954,g25954
g25955,g25955
g24362,g24362
g31229,g31229
g35608,g35608
g39486,g39486
g39487,g39487
g17029,g17029
g17030,g17030
g24965,g24965
g13880,g13880
g29007,g29007
g29008,g29008
g31771,g31771
g31772,g31772
g17159,g17159
g17160,g17160
g9567,g9567
g9568,g9568
g38837,g38837
g10230,g10230
g10231,g10231
g40475,g40475
g1359,g1359
g23395,g23395
g6813,g6813
g35031,g35031
g995,g995
g15781,g15781
g24230,g24230
g8681,g8681
g5938,g5938
g35672,g35672
g20698,g20698
g35416,g35416
g8373,g8373
g8374,g8374
g8690,g8690
g7547,g7547
g21710,g21710
g7458,g7458
g31738,g31738
g31739,g31739
g39510,g39510
g39502,g39502
g37434,g37434
g32518,g32518
g25146,g25146
g26063,g26063
g35713,g35713
g18947,g18947
g14281,g14281
g8648,g8648
g222,g222
g238,g238
g31333,g31333
g13163,g13163
g13175,g13175
g2826,g2826
g2827,g2827
g42363,g42363
g17266,g17266
g9697,g9697
g29413,g29413
g17110,g17110
g38977,g38977
g38978,g38978
g36008,g36008
g35723,g35723
g14398,g14398
g26858,g26858
g24403,g24403
g9018,g9018
g9019,g9019
g3586,g3586
g35249,g35249
g18885,g18885
g35569,g35569
g22716,g22716
g13829,g13829
g39090,g39090
g30998,g30998
g30999,g30999
g18128,g18128
g27082,g27082
g27083,g27083
g4495,g4495
g4496,g4496
g31613,g31613
g17985,g17985
g17986,g17986
g21188,g21188
g35426,g35426
g6919,g6919
g13642,g13642
g38131,g38131
g34873,g34873
g34874,g34874
g13462,g13462
g38954,g38954
g5300,g5300
g13983,g13983
g17188,g17188
g17189,g17189
g17190,g17190
g14390,g14390
g14391,g14391
g38781,g38781
g23758,g23758
g23759,g23759
g26420,g26420
g20644,g20644
g34123,g34123
g38997,g38997
g38998,g38998
g7365,g7365
g7366,g7366
g34139,g34139
g8206,g8206
g14201,g14201
g34520,g34520
g13906,g13906
g29275,g29275
g6756,g6756
g33317,g33317
g31135,g31135
g9140,g9140
g40349,g40349
g37407,g37407
g37408,g37408
g5449,g5449
g13422,g13422
g13423,g13423
g26154,g26154
g26155,g26155
g15706,g15706
g39660,g39660
g18329,g18329
g39960,g39960
g39961,g39961
g39962,g39962
g30274,g30274
g30275,g30275
g11169,g11169
g11170,g11170
g18380,g18380
g4819,g4819
g27211,g27211
g35788,g35788
g15772,g15772
g15773,g15773
g38349,g38349
g13684,g13684
g30743,g30743
g30744,g30744
g41524,g41524
g41525,g41525
g30279,g30279
g6900,g6900
g6901,g6901
g32238,g32238
g32239,g32239
g6892,g6892
g6893,g6893
g33457,g33457
g28600,g28600
g23070,g23070
g31847,g31847
g7430,g7430
g9262,g9262
g18869,g18869
g16944,g16944
g13637,g13637
g37496,g37496
g24147,g24147
g24148,g24148
g36450,g36450
g34868,g34868
g4096,g4096
g17136,g17136
g24939,g24939
g30812,g30812
g33157,g33157
g13842,g13842
g17538,g17538
g24247,g24247
g24248,g24248
g8778,g8778
g8779,g8779
g33378,g33378
g33379,g33379
g18598,g18598
g30828,g30828
g2662,g2662
g33342,g33342
g40449,g40449
g6432,g6432
g19964,g19964
g14035,g14035
g25951,g25951
g30290,g30290
g32041,g32041
g10307,g10307
g29590,g29590
g15950,g15950
g10615,g10615
g16327,g16327
g16328,g16328
g14532,g14532
g14533,g14533
g14534,g14534
g14506,g14506
g4916,g4916
g4917,g4917
g27868,g27868
g27869,g27869
g5143,g5143
g10197,g10197
g10198,g10198
g10199,g10199
g5277,g5277
g11904,g11904
g39984,g39984
g39988,g39988
g9322,g9322
g19683,g19683
g35515,g35515
g22948,g22948
g22949,g22949
g22950,g22950
g21552,g21552
g17935,g17935
g7272,g7272
g7273,g7273
g22127,g22127
g23983,g23983
g23989,g23989
g39488,g39488
g13741,g13741
g13742,g13742
g16212,g16212
g23739,g23739
g23747,g23747
g13260,g13260
g13261,g13261
g34117,g34117
g36921,g36921
g36922,g36922
g38961,g38961
g31263,g31263
g17672,g17672
g10513,g10513
g10514,g10514
g22840,g22840
g22841,g22841
g22842,g22842
g37450,g37450
g37451,g37451
g11530,g11530
g11531,g11531
g11532,g11532
g12750,g12750
g14697,g14697
g11195,g11195
g31671,g31671
g41636,g41636
g4184,g4184
g4185,g4185
g4186,g4186
g4187,g4187
g14849,g14849
g9336,g9336
g20016,g20016
g20017,g20017
g19447,g19447
g19448,g19448
g5820,g5820
g2235,g2235
g11865,g11865
g11866,g11866
g15439,g15439
g25708,g25708
g18853,g18853
g18847,g18847
g20073,g20073
g20074,g20074
g2227,g2227
g2228,g2228
g19668,g19668
g19669,g19669
g19670,g19670
g17683,g17683
g35601,g35601
g34819,g34819
g22132,g22132
g19038,g19038
g30206,g30206
g31571,g31571
g38931,g38931
g9076,g9076
g25023,g25023
g34359,g34359
g40019,g40019
g20331,g20331
g38692,g38692
g6105,g6105
g32837,g32837
g32838,g32838
g1247,g1247
g1248,g1248
g24567,g24567
g24568,g24568
g23777,g23777
g1740,g1740
g1741,g1741
g5398,g5398
g5399,g5399
g15692,g15692
g15693,g15693
g29579,g29579
g24046,g24046
g22027,g22027
g32003,g32003
g32004,g32004
g32005,g32005
g11785,g11785
g11786,g11786
g11787,g11787
g25003,g25003
g25004,g25004
g25005,g25005
g27360,g27360
g23599,g23599
g23600,g23600
g16688,g16688
g36328,g36328
g12873,g12873
g10479,g10479
g7360,g7360
g27826,g27826
g27827,g27827
g6902,g6902
g39924,g39924
g40464,g40464
g17982,g17982
g23523,g23523
g23524,g23524
g39047,g39047
g39048,g39048
g26021,g26021
g26022,g26022
g17180,g17180
g17181,g17181
g18293,g18293
g18294,g18294
g17960,g17960
g35645,g35645
g28282,g28282
g2749,g2749
g32100,g32100
g32104,g32104
g40028,g40028
g39261,g39261
g35699,g35699
g18364,g18364
g18357,g18357
g23153,g23153
g4586,g4586
g4587,g4587
g5693,g5693
g26713,g26713
g34128,g34128
g26777,g26777
g33101,g33101
g12197,g12197
g12198,g12198
g12199,g12199
g14180,g14180
g8841,g8841
g33442,g33442
g33443,g33443
g24755,g24755
g37654,g37654
g26886,g26886
g24681,g24681
g7108,g7108
g7109,g7109
g15239,g15239
g24869,g24869
g20231,g20231
g15393,g15393
g27407,g27407
g27408,g27408
g20076,g20076
g31712,g31712
g16960,g16960
g37571,g37571
g37699,g37699
g11906,g11906
g10191,g10191
g21665,g21665
g20070,g20070
g20071,g20071
g20259,g20259
g16039,g16039
g30276,g30276
g34710,g34710
g10335,g10335
g15604,g15604
g28253,g28253
g35641,g35641
g13922,g13922
g17490,g17490
g17491,g17491
g17453,g17453
g19858,g19858
g7012,g7012
g7013,g7013
g21503,g21503
g29909,g29909
g38421,g38421
g38422,g38422
g26545,g26545
g2279,g2279
g2280,g2280
g29625,g29625
g36282,g36282
g12164,g12164
g32417,g32417
g32418,g32418
g37469,g37469
g29886,g29886
g29887,g29887
g29888,g29888
g23921,g23921
g16047,g16047
g25864,g25864
g35013,g35013
g35014,g35014
g21961,g21961
g21962,g21962
g21963,g21963
g22081,g22081
g22082,g22082
g27135,g27135
g27136,g27136
g11381,g11381
g11716,g11716
g24724,g24724
g24725,g24725
g9728,g9728
g37000,g37000
g8584,g8584
g8585,g8585
g21284,g21284
g2008,g2008
g2009,g2009
g26817,g26817
g9873,g9873
g9874,g9874
g16817,g16817
g16818,g16818
g15119,g15119
g19463,g19463
g29116,g29116
g30193,g30193
g22124,g22124
g8338,g8338
g12510,g12510
g10091,g10091
g10092,g10092
g25166,g25166
g24099,g24099
g15006,g15006
g15007,g15007
g8847,g8847
g28720,g28720
g29472,g29472
g29473,g29473
g3500,g3500
g3501,g3501
g9056,g9056
g12997,g12997
g16073,g16073
g16074,g16074
g3155,g3155
g15457,g15457
g15458,g15458
g15459,g15459
g15982,g15982
g12384,g12384
g12385,g12385
g12605,g12605
g12606,g12606
g9716,g9716
g9717,g9717
g8156,g8156
g8157,g8157
g20264,g20264
g20265,g20265
g33839,g33839
g6445,g6445
g35874,g35874
g11641,g11641
g7776,g7776
g13186,g13186
g13187,g13187
g13188,g13188
g23314,g23314
g14276,g14276
g14277,g14277
g34082,g34082
g34083,g34083
g27255,g27255
g10989,g10989
g10990,g10990
g35423,g35423
g15671,g15671
g15672,g15672
g15673,g15673
g35387,g35387
